NUMBER_1,X_WORLD_1,Y_WORLD_1,XWIN_WORLD_1,YWIN_WORLD_1,X_IMAGE_1,Y_IMAGE_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO (V),MAGERR_ISO (V),FLUX_AUTO_1,FLUXERR_AUTO_1,FLUX_MAX_1,ISOAREA_IMAGE_1,CXX_IMAGE_1,CYY_IMAGE_1,CXY_IMAGE_1,A_IMAGE_1,THETA_IMAGE_1,FLAGS_1,ELONGATION_1,ELLIPTICITY_1,NUMBER_2,X_WORLD_2,Y_WORLD_2,XWIN_WORLD_2,YWIN_WORLD_2,X_IMAGE_2,Y_IMAGE_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO (B),MAGERR_ISO (B),FLUX_AUTO_2,FLUXERR_AUTO_2,FLUX_MAX_2,ISOAREA_IMAGE_2,CXX_IMAGE_2,CYY_IMAGE_2,CXY_IMAGE_2,A_IMAGE_2,THETA_IMAGE_2,FLAGS_2,ELONGATION_2,ELLIPTICITY_2,Separation
1848,91.81658299,24.17982601,91.81654119,24.17984461,990.64764,778.2259,36862.32,271.85748,14.983543,0.008009187,36850.06,275.67377,2747.9805,130,0.25881532,0.2599213,-0.02198439,2.0065835,43.559994,0,1.0433741,0.04157096,1003,91.81657436,24.17983044,91.81654065,24.17984465,990.6199,778.17596,35324.92,243.91718,15.029797,0.007498787,36052.61,259.4549,2747.9805,92,0.31732422,0.32175,-0.050214726,1.8432361,42.48157,0,1.0822508,0.0759998,0.032517753
1849,91.81620675,24.06614136,91.81618384,24.06613219,1709.1383,779.1058,34446.8,258.8912,15.057127,0.008162031,34566.895,265.63162,2615.0212,113,0.2841312,0.27701727,0.02114752,1.9265777,-54.29636,0,1.0405842,0.039001346,998,91.81620437,24.06613974,91.81618354,24.06613211,1709.1486,779.0921,33210.938,236.23135,15.096797,0.007724782,34032.13,253.46689,2615.0212,86,0.3343722,0.32650065,0.03231155,1.7851219,-51.845665,0,1.0516546,0.049117446,0.009743732
1851,91.81708818,24.08820305,91.81720672,24.08816259,1569.688,783.59955,7020.0625,167.4456,16.784147,0.025903746,7756.43,251.90086,459.3302,70,0.28001204,0.19310495,-0.08774965,2.3917744,67.3618,0,1.3063331,0.23449844,1009,91.81711443,24.08818397,91.81721083,24.0881616,1569.8079,783.7515,5955.937,134.3178,16.962624,0.02449138,7545.1323,240.26138,459.3302,46,0.5230628,0.25615245,-0.15324885,2.0596924,75.06867,0,1.51845,0.3414337,0.110268558
1852,91.81986689,24.08307569,91.81986129,24.08309059,1602.0243,799.76996,1921.8608,96.32316,18.190695,0.054430034,2247.1948,171.1953,134.3339,27,0.4240479,0.7978445,-0.010772072,1.5357915,0.8253464,0,1.3718687,0.27106726,1074,91.8198451,24.0830964,91.81986141,24.08309118,1601.8939,799.6437,1543.8473,77.52526,18.42849,0.05453417,2199.059,158.29118,134.3339,17,0.6901965,1.1145883,0.18625832,1.2210937,-11.847925,0,1.3004075,0.23101032,0.103376951
1853,91.82013221,24.09893986,91.82011719,24.09893202,1501.7571,800.8725,2039.9502,94.18487,18.12595,0.050140817,2308.685,131.46858,236.5239,22,0.6482581,0.7302826,0.10581767,1.2676241,-26.109484,0,1.1023326,0.092832804,1070,91.82011314,24.09893824,91.82011706,24.098932,1501.7677,800.7626,1812.2931,79.237686,18.254429,0.047482457,2285.789,126.28329,236.5239,17,0.9344149,0.9220112,0.065688655,1.0571579,-50.346508,0,1.0366821,0.03538418,0.062918532
1855,91.81618255,23.97392804,91.81614542,23.97396388,2291.9233,781.4393,25242.29,237.711,15.394678,0.01022705,25455.531,253.13248,1842.2913,105,0.25645745,0.2761466,-0.062450618,2.0691848,36.250607,0,1.131529,0.116240025,1007,91.81617566,23.97393115,91.81614516,23.973964,2291.9038,781.3994,24138.146,214.34619,15.44324,0.009643655,25129.213,238.5768,1842.2913,82,0.306735,0.33234286,-0.06699628,1.8775339,34.54088,0,1.1193011,0.106585324,0.02527186
1856,91.81928001,23.95875295,91.8192676,23.95875695,2387.7534,799.7354,2244.2183,100.627815,18.022337,0.048694823,2471.4316,166.41212,191.31827,26,0.52319646,0.67452115,-0.013299889,1.3828933,2.5114021,2,1.1360053,0.119722426,1046,91.81927214,23.95874325,91.81913505,23.95857065,2387.815,799.6902,3612.3286,105.97803,17.505531,0.031860925,4616.63,248.24962,376.59232,18,0.79518074,0.943648,0.14987604,1.1441221,-22.635275,0,1.1296697,0.11478543,0.043484498
1858,91.82018815,24.21593305,91.82017854,24.21593569,762.3638,798.03644,3723.704,121.48308,17.47256,0.035429943,4351.618,200.2053,323.69476,33,0.45349222,0.5290922,-0.015206327,1.4862022,5.6864166,0,1.0818177,0.07562983,1068,91.82018166,24.21593613,91.82017768,24.21593564,762.3445,797.99896,3260.04,99.137054,17.616941,0.033025004,4124.6455,176.59355,323.69476,25,0.62644804,0.7562337,-0.0640387,1.2710489,13.131299,0,1.1107712,0.09972453,0.024007606
1860,91.81869517,23.96272337,91.81867524,23.96271366,2362.6748,796.25073,6222.134,142.861,16.915152,0.0249347,6443.2607,173.4603,524.2689,49,0.40897244,0.4180722,-0.030173307,1.5855757,36.6088,0,1.0388608,0.03740716,1047,91.81868979,23.96272363,91.81867526,23.96271367,2362.6733,796.21967,5583.2744,120.481995,17.032778,0.023434894,6488.582,171.30565,524.2689,34,0.55628157,0.5426707,0.010409297,1.3596842,-71.296036,0,1.0157156,0.015472472,0.017712623
1861,91.81910036,23.85974324,91.81909202,23.85975617,3013.5007,801.3663,1418.104,89.36565,18.52073,0.06843722,1657.114,165.54192,126.26822,22,0.6629154,0.674352,0.111357324,1.2775841,-42.068096,0,1.0875274,0.08048296,1078,91.81909486,23.85973834,91.819091,23.85975732,3013.532,801.3346,1091.2339,67.131615,18.805204,0.06680963,1592.1879,138.54507,126.26822,13,1.1077465,1.1972563,0.36457375,1.0180782,-38.10282,0,1.1785996,0.15153539,0.025304421
1862,91.82040661,24.15951769,91.82040538,24.15950619,1118.9015,800.81934,1993.0411,98.041084,18.151209,0.053422187,2564.814,171.35555,207.05998,23,0.52344215,0.66925794,0.1685002,1.4360148,-24.563957,3,1.208103,0.172256,1071,91.82040661,24.15951769,91.82040969,24.15951115,1118.9015,800.81934,1778.5865,82.28216,18.274813,0.050241258,2822.4167,183.91281,207.05998,19,0.8095,0.8423565,0.21377282,1.1803268,-40.63105,1,1.1407537,0.12338662,0
1863,91.82257629,24.31634818,91.82257328,24.31633167,127.68084,809.0793,2352.1833,74.19487,17.971321,0.034255676,2126.7344,94.64446,956.982,7,1.2179766,2.0240705,-0.29981807,0.9163133,10.201075,0,1.3122957,0.23797661,1112,91.82257629,24.31634818,91.82257328,24.31633167,127.68084,809.0793,2352.1833,74.19487,17.971321,0.034255676,2126.7344,94.64446,956.982,7,1.2179766,2.0240705,-0.29981807,0.9163133,10.201075,0,1.3122957,0.23797661,0
1865,91.81470028,24.16330478,91.81467464,24.16330235,1095.1072,767.8132,15104.477,192.8039,15.952235,0.013862449,14959.174,204.3455,1227.1577,65,0.40863645,0.35374653,0.012265836,1.6829445,-83.701744,0,1.0767075,0.07124269,986,91.81468999,24.16330332,91.81467448,24.16330237,1095.1166,767.75385,13990.499,165.4976,16.035418,0.012846604,14900.339,200.95926,1227.1577,50,0.49688178,0.4067973,-6.84E-04,1.5678759,89.78244,0,1.1051947,0.095182,0.034210506
1866,91.82062303,24.31341945,91.82061486,24.31340237,146.23871,797.90894,4843.4604,130.1107,17.18711,0.029173402,5146.594,165.76546,420.76703,39,0.48385772,0.4541184,0.08381058,1.534792,-54.768353,0,1.0997652,0.09071505,1059,91.82061174,24.31341129,91.82061491,24.31340246,146.29051,797.8441,4319.7183,109.2645,17.311361,0.027469674,5134.633,160.08482,420.76703,28,0.62346905,0.6289359,0.07120443,1.3013428,-42.804806,0,1.0587442,0.05548477,0.047253791
1867,91.82059839,24.23575751,91.82059286,24.23575161,637.0635,799.86536,2134.4314,100.08082,18.076794,0.050921183,2431.9072,153.98897,221.37215,26,0.74414825,0.5017948,-0.030612608,1.4130385,86.40044,0,1.2197323,0.180148,1069,91.82059614,24.23573443,91.82059215,24.23575116,637.2095,799.85297,1777.9082,80.66567,18.275227,0.04927303,2304.4592,119.95746,221.37215,18,0.96005756,0.82207227,-0.11251887,1.1166099,70.40239,0,1.1054372,0.095380485,0.083435834
1868,91.81941059,23.90111264,91.81944153,23.90108106,2752.037,802.0438,1971.7717,96.58189,18.162859,0.05319476,2448.826,170.24692,195.54471,23,0.5391422,0.6233626,-0.12168149,1.4040568,27.655703,3,1.1365445,0.120140016,1080,91.81941059,23.90111264,91.81946215,23.9010868,2752.037,802.0438,1514.1714,72.057724,18.449562,0.051681526,2501.6516,164.91745,195.54471,14,0.941658,1.0183427,-0.19007827,1.0675099,34.014503,2,1.110663,0.09963691,0
1869,91.81936424,24.03725753,91.81934524,24.03725344,1891.6051,798.10516,6143.5684,139.79457,16.928947,0.02471152,6612.539,197.96564,538.13153,43,0.4274653,0.44372857,-0.014852582,1.5346804,21.202084,0,1.025609,0.024969578,966,91.81936338,24.03726086,91.81934489,24.0372532,1891.5841,798.1001,6629.4634,135.8384,16.846304,0.022252252,6479.849,177.30959,538.13153,35,0.543566,0.53470385,0.00698023,1.3690997,-70.8872,0,1.0105175,0.010407984,0.012323189
1870,91.82194604,24.29943742,91.82196095,24.29941891,234.57297,805.90735,1303.9207,84.16568,18.611872,0.0700993,1540.3635,146.65413,167.87215,21,0.64082026,0.83559084,-0.14948532,1.2746933,18.753021,0,1.1827662,0.15452439,1099,91.82196395,24.29940162,91.82196087,24.299419,234.79877,806.01154,842.59045,58.90532,19.085958,0.07592203,1572.387,139.419,167.87215,10,1.1999838,1.7827219,0.04995894,0.9132839,-2.4500325,0,1.2197694,0.18017286,0.141638433
1871,91.82013037,23.90133407,91.82012111,23.9013234,2750.6199,806.1968,1110.2339,72.896,18.786463,0.07130485,1799.9879,159.51552,305.7902,12,1.1555197,0.9472322,0.25484955,1.0619045,-64.6295,3,1.1709611,0.14600068,1086,91.82013037,23.90133407,91.82010843,23.9013068,2750.6199,806.1968,933.253,59.669918,18.975,0.06943619,1766.2137,150.9443,305.7902,9,1.7113559,1.1226037,0.48042196,0.9819819,-70.39278,3,1.3163413,0.2403186,0
1873,91.81807353,24.19881706,91.81804175,24.19881236,870.5884,786.3086,54704.43,304.19858,14.554943,0.006038993,54216.42,298.5947,4505.199,131,0.29975897,0.27108213,-0.00630263,1.9218694,83.80227,0,1.0528287,0.050177872,1006,91.81806913,24.19882059,91.81804164,24.19881232,870.5661,786.28314,53265.973,282.491,14.583875,0.005759497,53775.79,291.1654,4505.199,101,0.35114363,0.30572474,0.003459048,1.8087621,-87.82242,0,1.0719253,0.067099154,0.019258523
1874,91.81999004,24.1237045,91.81996447,24.12370698,1345.2494,799.3839,5338.381,133.97449,17.081476,0.02725476,5639.7544,169.58632,421.4278,43,0.47226763,0.40707242,-0.016487684,1.5693228,82.90382,0,1.079637,0.073762774,1062,91.81998026,24.12369527,91.81996442,24.12370699,1345.3079,799.3277,4866.593,116.34649,17.181936,0.025963193,5648.8613,162.49341,421.4278,33,0.5564031,0.54552084,-0.042991858,1.3751788,52.102257,0,1.0410892,0.039467514,0.046230242
1875,91.82021656,24.07060885,91.82020203,24.07060309,1680.8055,802.12415,2710.948,105.44257,17.817196,0.042240072,2993.3323,167.18903,280.00665,28,0.5993126,0.5574608,0.024930162,1.3434873,-74.609375,0,1.0430377,0.041261792,1073,91.82019766,24.07059179,91.82020167,24.07060305,1680.9137,802.0155,2373.0757,88.82732,17.961721,0.040650394,2954.647,162.2872,280.00665,21,0.7733038,0.786586,0.04172408,1.1485521,-36.17099,0,1.0284759,0.02768749,0.087351076
1878,91.82113816,24.08743379,91.82113923,24.08743223,1574.45,806.9871,1461.5135,89.6082,18.487993,0.06658474,1562.9414,124.448166,140.11765,20,0.6057642,0.77707845,0.06764756,1.291718,-10.77389,0,1.143382,0.12540162,1106,91.82113983,24.08742844,91.82113892,24.08743241,1574.4838,806.9969,1982.7466,91.03921,18.156832,0.049864456,1524.5753,104.798195,155.20876,11,0.94770414,1.6307628,-0.003732969,1.0272231,0.15656139,0,1.3117796,0.2376768,0.020024915
1879,91.82032977,23.9140108,91.82033634,23.91400737,2670.4978,807.00653,1564.3109,91.62505,18.414192,0.063609354,1767.615,136.31578,141.42499,22,0.5752055,0.7544611,-0.04431037,1.3216282,6.9423323,0,1.1500131,0.1304447,1094,91.82034864,23.91400598,91.82033613,23.91400737,2670.5278,807.1157,1211.4436,68.02105,18.691742,0.06097755,1830.6692,147.64058,141.42499,13,0.9791526,1.3027536,-0.16107398,1.0205055,13.231028,0,1.1732216,0.14764613,0.064474738
1884,91.82127991,24.03964806,91.82128106,24.03966146,1876.4498,809.09753,1497.2385,89.80731,18.461773,0.06514042,1667.3308,139.7591,168.33005,23,0.57610524,0.80078673,0.10166846,1.3302164,-12.173385,0,1.1984894,0.16561633,1103,91.82128441,24.03965284,91.82128105,24.03966147,1876.4196,809.12335,1082.5521,67.066925,18.813877,0.06728053,1662.6128,128.98804,168.33005,13,0.9960653,1.300089,0.16290992,1.0124191,-14.092232,0,1.1634177,0.14046347,0.02269578
1885,91.81943373,24.02581853,91.81940804,24.02582308,1963.8975,798.8147,7482.285,153.32477,16.714914,0.02225399,8042.4897,186.65584,590.8278,53,0.39759633,0.3608411,0.024152748,1.6731198,-73.34506,0,1.0597719,0.056400716,1055,91.81942517,24.02582482,91.81940768,24.02582308,1963.8578,798.76514,6827.044,130.66486,16.814419,0.020785281,7996.3926,182.97726,590.8278,39,0.52694833,0.47253883,0.059904482,1.4755735,-66.12398,0,1.0845279,0.07793975,0.036122003
1886,91.82259915,24.32047259,91.82259108,24.32049599,101.613815,809.0991,3903.8806,91.48879,17.421259,0.025450785,3837.427,107.03477,1469.5989,10,1.3484032,1.3679864,-0.0868456,0.87247884,38.646313,0,1.0333288,0.0322538,1105,91.82260152,24.32047496,91.82259081,24.3204969,101.59878,809.1127,3882.302,86.95083,17.427277,0.024322838,3820.1768,103.203766,1469.5989,9,1.3568064,1.568535,0.028744878,0.85880893,-3.8656847,0,1.0759152,0.07055873,0.011525629
1887,91.82334522,24.29639905,91.8233441,24.29638874,253.741,814.04926,2518.8076,77.033936,17.897013,0.033213675,2359.9734,95.86873,1089.9518,6,1.1691377,2.07021,-0.21649432,0.92995447,6.75499,0,1.3421764,0.25494146,1128,91.82334213,24.29639768,91.82334235,24.29638945,253.74974,814.0315,2751.664,75.11082,17.801012,0.029644007,2372.4023,93.15467,1089.9518,6,1.3194339,2.1092224,-0.4352608,0.88965887,14.4298115,0,1.3091055,0.23611963,0.011279653
1888,91.81922773,24.32807513,91.81920331,24.32807037,53.64841,789.4777,51327.207,296.83102,14.62413,0.00628046,50993.62,293.5962,3965.082,126,0.29715455,0.281532,0.002032404,1.8848939,-86.29389,0,1.0276049,0.026863396,1018,91.81922557,24.32807867,91.81920329,24.32807034,53.626106,789.46515,50762.895,280.84592,14.636134,0.0060083,50623.375,285.2405,3965.082,96,0.3401955,0.32470202,-0.001823277,1.7550652,86.64414,0,1.0237447,0.023193955,0.0145832
1889,91.81905007,23.91103162,91.81903909,23.91102403,2689.3577,799.6934,5859.792,141.58714,16.980293,0.02624046,6099.7056,173.98383,428.94992,44,0.42979932,0.38197336,-0.05120181,1.6420951,66.52378,0,1.0903786,0.08288741,1058,91.81904761,23.91101852,91.81903879,23.91102401,2689.4407,799.67957,5310.8965,119.346275,17.08708,0.024404554,5926.898,159.27498,428.94992,34,0.58267415,0.5096377,0.018101072,1.4022985,-83.040245,0,1.0714321,0.06666982,0.047843263
1890,91.82153332,24.2428513,91.82151947,24.24285324,592.2078,805.06134,3197.7783,112.49828,17.637878,0.03820563,3491.8032,148.8128,329.41687,31,0.5427622,0.53375685,-0.049574714,1.3960891,50.147816,0,1.047953,0.045758784,1082,91.82152033,24.24285485,91.82151956,24.24285318,592.18567,804.9864,2793.88,94.00291,17.784481,0.036539566,3529.1572,148.05363,329.41687,22,0.7170721,0.74661535,-0.010965755,1.1817266,10.181862,0,1.0217665,0.02130282,0.044489936
1891,91.82102235,24.13181798,91.82101205,24.13182571,1293.9471,805.1189,3223.355,119.40598,17.629229,0.04022979,3458.8845,152.19472,260.22797,31,0.4600252,0.5949203,-0.072622314,1.4892697,14.148158,0,1.1574926,0.13606358,1081,91.82101295,24.1318334,91.8210124,24.13182579,1293.8499,805.0643,2652.95,93.25029,17.840677,0.038172532,3554.851,164.92442,260.22797,23,0.6513857,0.78257626,0.05075081,1.2435575,-10.574432,0,1.103417,0.09372437,0.063554197
1892,91.82149556,24.14834808,91.82147236,24.14834695,1189.4661,807.40094,1515.0925,91.35608,18.448902,0.06548293,1761.7338,131.38678,164.10962,19,0.67447597,0.6735521,-0.17969519,1.3083748,45.14728,0,1.1435096,0.12549925,1096,91.82148281,24.14835576,91.82147163,24.14834685,1189.4178,807.3272,1218.9377,68.07612,18.685045,0.060651716,1687.0067,112.78936,164.10962,13,1.1387337,1.2017047,-0.34998795,1.0038141,39.900143,0,1.1654724,0.1419788,0.050180614
1893,91.820934,24.031286,91.82092827,24.03128424,1929.3062,807.3271,1763.2429,95.49624,18.28422,0.058817144,2221.5676,174.164,180.562,22,0.5779486,0.6997571,-0.1919343,1.3798802,28.799652,0,1.197013,0.1645872,1095,91.82093711,24.03127642,91.82092827,24.03128423,1929.3667,807.3453,1345.0416,68.99609,18.578161,0.055708133,2212.9644,150.6834,180.562,13,1.1585422,1.1885682,-0.32524493,0.99491835,42.36275,0,1.1503551,0.13070315,0.03599527
1895,91.81303844,24.22229091,91.81296709,24.22230496,722.35724,756.657,6349401,2661.772,9.3931675,4.55E-04,6180671.5,2515.8247,125406.51,2508,0.08338139,0.055649225,0.006053439,4.251559,-83.84325,6,1.2300744,0.18704104,750,91.81303838,24.22229021,91.8129665,24.22230496,722.36163,756.6567,6297010,2591.8901,9.4021635,4.47E-04,6135120.5,2500.249,125406.51,1594,0.113687836,0.06550102,0.005271711,3.9115875,-86.87829,6,1.3197281,0.24226815,0.002525828
1896,91.81948838,24.17822314,91.81946946,24.17812684,1000.7064,795.02,11060.072,185.58708,16.290606,0.01822299,11492.221,223.27116,757.474,77,0.19504343,0.3604665,-0.006131264,2.2646317,1.0613235,0,1.3597662,0.26457947,1044,91.81947784,24.17821111,91.81946921,24.17812619,1000.7827,794.9596,9993.065,156.34232,16.400753,0.016990557,11503.4,219.1395,757.474,54,0.25011492,0.49848413,0.021542512,2.001407,-2.4785953,0,1.4137222,0.29264742,0.05543399
1897,91.82026891,23.93021817,91.82029363,23.93022154,2568.0686,806.2172,1263.5801,83.92569,18.645992,0.072131,1795.144,178.90912,117.19522,19,0.88693404,0.58403015,0.1148886,1.3204821,-79.614365,0,1.250952,0.20060879,1089,91.82031807,23.93022812,91.82029997,23.93022227,2568.0046,806.501,861.3446,59.064293,19.062057,0.07446941,1640.0808,153.9771,117.19522,10,1.9767792,1.2449522,1.0182247,1.0081494,-62.85294,0,1.5081298,0.33692712,0.165687623
1903,91.82000217,24.09572921,91.81998149,24.09573377,1522.0514,800.2089,11730.431,175.81049,16.226715,0.016276486,12173.019,214.01347,893.3907,68,0.33863866,0.3491036,0.006367015,1.7206981,-15.658431,0,1.0179728,0.017655551,1051,91.81999686,24.09572937,91.81998115,24.09573383,1522.0505,800.17834,10913.19,155.92352,16.30512,0.015516356,12076.757,205.64554,893.3907,50,0.41246885,0.42427367,8.06E-04,1.5570825,-1.9518435,0,1.0142422,0.014042199,0.017442869
1904,91.82023223,24.05189893,91.82021315,24.05190388,1799.0508,802.7197,7061.294,151.9457,16.777788,0.023368666,7688.158,203.91084,540.57153,51,0.39483097,0.35868117,0.057267062,1.7077311,-61.13107,0,1.0943043,0.08617741,1066,91.82021526,24.05190594,91.8202127,24.05190406,1799.007,802.62164,6322.854,128.72107,16.897717,0.022108858,7452.4907,186.48285,540.57153,39,0.48705235,0.5123856,0.016867952,1.436655,-16.82867,0,1.0309305,0.030002475,0.061214489
1905,91.82130411,24.00128713,91.8212849,24.00127326,2118.8887,810.2749,2047.577,99.64595,18.121899,0.052850515,2643.4155,175.3709,174.19855,22,0.615346,0.56796086,0.1362373,1.3873749,-54.589172,0,1.1303272,0.11530042,1091,91.82129839,24.00126152,91.82128528,24.00127349,2119.0508,810.24255,1744.2734,80.456924,18.295963,0.05009319,2715.4668,161.54861,174.19855,16,0.8316127,0.92224556,0.19867805,1.1412803,-32.73925,0,1.13333,0.11764449,0.094098406
1907,91.82157899,23.97472982,91.82154541,23.97471559,2286.7231,812.58057,1152.184,80.04172,18.746195,0.075443946,1346.6714,120.34493,143.98824,18,0.8046427,0.81916416,0.2437342,1.2040154,-43.295197,0,1.1635964,0.14059544,1117,91.82155579,23.97471628,91.82154453,23.97471559,2286.8093,812.44696,811.57,58.64142,19.126684,0.07847084,1345.145,130.79993,143.98824,10,1.8925058,1.1534739,-0.002909747,0.9311007,89.88721,0,1.2809011,0.21929961,0.090556832
1911,91.82188066,24.135838,91.82187256,24.13586591,1268.5195,809.9605,2551.08,105.929184,17.88319,0.04509427,2837.3533,145.69858,218.17682,27,0.5680061,0.5336904,-0.049720682,1.3858955,62.306126,0,1.0564257,0.05341196,1093,91.82187162,24.1358701,91.82187194,24.1358675,1268.3169,809.9075,2145.544,86.02346,18.071156,0.043542095,2717.7805,123.80857,218.17682,20,0.90115124,0.72521687,0.107828036,1.1867735,-74.248184,0,1.1360581,0.119763315,0.119313121
1914,91.82020305,24.12752946,91.82027333,24.12754174,1321.0706,800.5093,4835.8784,139.8158,17.18881,0.031398628,5777.8716,243.66718,359.45374,49,0.44726792,0.20722893,0.11741648,2.2724953,-76.96708,0,1.5427169,0.35179293,1067,91.82026937,24.12754648,91.82027225,24.12754209,1320.9613,800.8913,4032.2139,111.53207,17.38614,0.030039039,4982.6772,191.07494,359.45374,32,0.49256036,0.6197287,-0.017685268,1.4257396,3.9586637,0,1.122937,0.109478,0.226350015
1915,91.82112541,23.95014074,91.82112108,23.95017575,2442.137,810.6263,2270.831,104.59801,18.009537,0.050022848,3236.9106,224.78287,229.28891,28,0.51667184,0.5206608,0.047931254,1.4218872,-42.62132,0,1.0474926,0.045339346,1111,91.82111688,23.95019581,91.82112233,23.95018218,2441.789,810.5755,1679.7657,76.70306,18.336878,0.04958996,2831.097,172.13078,229.28891,15,0.96956694,1.0326174,0.24304074,1.0687096,-37.728363,0,1.1343613,0.11844659,0.200216127
1917,91.82213559,24.06262803,91.82212525,24.06264697,1731.1964,813.4139,1875.6665,98.77958,18.21711,0.057192802,2220.8833,154.15674,185.25255,24,0.6046005,0.5787928,0.024606368,1.3200616,-68.18253,0,1.0306002,0.029691637,1120,91.82214077,24.06265647,91.82212556,24.06264607,1731.0166,813.44293,1483.0874,75.41009,18.472082,0.05521951,2271.68,156.01457,185.25255,16,0.8519283,1.1079872,0.036579613,1.0842515,-4.065027,0,1.1419629,0.124314785,0.103773157
1920,91.82104421,24.16036763,91.82105237,24.1603693,1113.5142,804.473,4364.4893,135.23643,17.300165,0.03365039,5001.9756,195.20573,301.8943,46,0.48176864,0.3016307,-0.11361055,1.8724697,73.88046,2,1.3216316,0.24335945,1072,91.82104421,24.16036763,91.82105167,24.16036763,1113.5142,804.473,3616.0215,105.995445,17.504421,0.03183362,4973.637,187.5819,301.8943,29,0.65220225,0.5500451,-0.20246387,1.4318843,58.387074,0,1.2103548,0.17379594,0
1923,91.82171499,24.19138021,91.82170866,24.1913844,917.4994,807.50146,6617.977,141.4812,16.848186,0.023216851,7714.2603,205.89781,515.46106,45,0.46236846,0.37159285,-0.003247608,1.6405267,88.975525,3,1.115555,0.10358524,1076,91.82171499,24.19138021,91.8217149,24.19138358,917.4994,807.50146,5977.0093,123.17618,16.95879,0.022380646,7671.881,193.96516,515.46106,35,0.5280495,0.5166203,-0.013283377,1.3954005,65.35468,3,1.0169175,0.016636014,0
1924,91.82163097,24.08182572,91.82159972,24.08183518,1609.8805,809.9822,4046.3352,123.86886,17.382345,0.033245288,4278.1396,162.31761,345.49454,37,0.48093566,0.44275916,0.0509663,1.5249716,-63.417595,0,1.0714886,0.066718996,1092,91.82161223,24.08184299,91.82159919,24.08183525,1609.7719,809.87366,3503.0842,101.65591,17.538874,0.031514604,4243.2354,149.57016,345.49454,26,0.60063463,0.7253037,0.14351776,1.3269593,-24.510118,0,1.1553094,0.13443106,0.087490167
1925,91.82284609,24.23074801,91.82284088,24.23075782,668.668,812.9546,4345.311,122.951294,17.304947,0.030728549,4700.847,156.22162,431.06616,37,0.52294326,0.51481205,-0.019306857,1.4024776,56.419365,0,1.020395,0.019987345,1110,91.82284357,24.23075605,91.82284066,24.23075808,668.61725,812.9398,3847.384,102.05635,17.437086,0.028807417,4535.5073,146.11598,431.06616,25,0.6694043,0.75368917,-0.07194251,1.2345303,20.241434,0,1.0811509,0.07505971,0.030130439
1926,91.82209775,24.09816641,91.82206772,24.09817435,1506.5967,812.2329,2058.3845,101.00915,18.116184,0.053292245,2490.6943,158.38248,189.43918,28,0.6114465,0.5437454,-0.12519999,1.4052072,59.20101,0,1.1318349,0.11647892,1102,91.82205926,24.09817948,91.82206542,24.09817468,1506.515,812.0105,1591.607,76.12621,18.39541,0.05194314,2377.5098,151.2284,189.43918,16,1.1172643,0.85153586,0.00501692,1.0836887,-89.4592,0,1.145479,0.12700272,0.134944965
1929,91.81501969,24.04432556,91.81498918,24.04432281,1847.0421,772.8397,216944.6,544.5642,13.059128,0.002726027,212273.5,513.583,14510.141,287,0.20575035,0.18818943,0.01065062,2.314339,-74.381676,3,1.0535684,0.05084473,949,91.81501958,24.04432489,91.81498904,24.04432279,1847.0464,772.83905,214304.34,523.8972,13.072422,0.00265488,211180.56,508.14197,14510.141,228,0.22737548,0.20755984,0.019085899,2.2156045,-68.03733,2,1.0653898,0.061376393,0.002431255
1930,91.82128535,23.96996415,91.82127568,23.96994898,2316.8494,811.01385,3897.9583,121.1184,17.422907,0.03374448,4416.8237,174.43211,338.51282,33,0.5203153,0.46176866,0.072113805,1.4997406,-64.53596,0,1.0995111,0.090504885,1088,91.82128224,23.96994982,91.8212757,23.96994899,2316.9402,810.9963,3425.1934,99.96654,17.563288,0.03169563,4434.464,175.23392,338.51282,25,0.72416013,0.6500536,0.08794227,1.2602762,-65.05995,0,1.0875009,0.08046055,0.052615822
